Registro_HR;ID_Empleado;Fecha_de_Nacimiento;ID_Salida_Renuncia_a_fin_de_año;ID_Tipo_de_trabajo_por_viaje;ID_Área_de_trabajo;Distancia_del_hogar_al_trabajo_millas;ID Nivel_de_Educación;ID_Campo_Educativo;ID_Participación_en_el_trabajo;ID_Puesto;ID_Satisfacción_laboral;Salario_Mensual;N_de_empresas_en_las_que_trabajo;ID_Horas_extra;ID_Calificación_de_rendimiento;Total_de_años_de_trabajo;N_capacitaciones_que_recibió_el_año_pasado;ID_Balance_Vida_Trabajo;Fecha_de_contrato;Años_en_la_empresa;Años_en_el_puesto_actual;Años_desde_el_ultimo_ascenso;Años_con_el_gerente_actual
1000;1408;sábado, 17 de mayo de 1980;SI;VIAJA RARAMENTE;RRHH;10;LICENCIATURA;RRHH;ALTA;GERENTE RRHH;BAJA;16799;0;SI;EXCELENTE;21;5;MUY BUENO;miércoles, 21 de agosto de 2002;20;7;0;9
1001;1409;martes, 21 de julio de 1970;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;8;MAESTRIA;OTRO;ALTA;TECNICO DE LABORATORIO;BAJA;2950;9;SI;EXCELENTE;12;2;MALO;jueves, 4 de mayo de 2017;5;4;0;4
1005;1417;viernes, 2 de agosto de 1996;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;7;LICENCIATURA;OTRO;MUY ALTA;TECNICO DE LABORATORIO;BAJA;3578;0;SI;EXCELENTE;8;2;MUY BUENO;martes, 28 de julio de 2015;7;7;0;7
1012;1425;domingo, 13 de abril de 1986;SI;VIAJA RARAMENTE;VENTAS;3;MAESTRIA;MARKETING;ALTA;EJECUTIVO DE VENTAS;MEDIA;9278;3;NO;EXCELENTE;15;3;MUY BUENO;miércoles, 6 de septiembre de 2017;5;4;0;1
1027;1446;viernes, 2 de febrero de 1990;SI;VIAJA RARAMENTE;VENTAS;7;DOCTORADO;MARKETING;ALTA;EJECUTIVO DE VENTAS;MUY ALTA;9204;4;SI;EXCELENTE;7;3;BUENO;lunes, 1 de octubre de 2018;4;3;0;3
1028;1447;lunes, 3 de octubre de 1988;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;1;LICENCIATURA;CIENCIAS DE LA VIDA;MEDIA;TECNICO DE LABORATORIO;MEDIA;3294;5;SI;EXCELENTE;7;2;BUENO;viernes, 5 de mayo de 2017;5;4;0;2
1035;1460;domingo, 22 de mayo de 1977;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;20;LICENCIATURA;MEDICO;BAJA;REPRESENTANTE DE ATENCION MEDICA;BAJA;10851;2;NO;EXCELENTE;24;2;MUY BUENO;sábado, 4 de abril de 2015;7;7;0;7
1055;1484;jueves, 11 de enero de 1973;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;7;MAESTRIA;CIENCIAS DE LA VIDA;ALTA;REPRESENTANTE DE ATENCION MEDICA;MEDIA;10466;3;SI;EXCELENTE;29;3;MUY BUENO;martes, 29 de abril de 2014;8;7;0;7
1067;1502;domingo, 20 de agosto de 1989;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;4;MAESTRIA;MEDICO;MEDIA;TECNICO DE LABORATORIO;MEDIA;3838;8;SI;EXCELENTE;8;5;MUY BUENO;sábado, 6 de mayo de 2017;5;4;0;2
1091;1544;viernes, 3 de septiembre de 1993;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;8;POR DEBAJO DE LA UNIVERSIDAD;OTRO;BAJA;REPRESENTANTE DE ATENCION MEDICA;BAJA;9715;3;SI;EXCELENTE;9;3;MUY BUENO;viernes, 20 de noviembre de 2015;7;7;0;7
1134;1599;lunes, 26 de marzo de 1979;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;27;LICENCIATURA;TITULO TECNICO;MUY ALTA;TECNICO DE LABORATORIO;MEDIA;4876;5;SI;EXCELENTE;8;0;MUY BUENO;domingo, 3 de enero de 2016;6;4;0;2
1156;1627;domingo, 19 de junio de 1983;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;3;UNIVERSITARIO;MEDICO;MEDIA;TECNICO DE LABORATORIO;ALTA;3069;0;SI;EXCELENTE;11;3;MUY BUENO;jueves, 10 de mayo de 2012;10;8;0;7
1162;1638;lunes, 16 de enero de 1984;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;2;UNIVERSITARIO;MEDICO;MEDIA;DIRECTOR DE MANUFACTURA;ALTA;7756;3;NO;EXCELENTE;10;6;EXCELENTE;sábado, 18 de noviembre de 2017;5;4;0;2
1197;1678;jueves, 12 de marzo de 1981;SI;VIAJA RARAMENTE;VENTAS;23;UNIVERSITARIO;CIENCIAS DE LA VIDA;ALTA;EJECUTIVO DE VENTAS;ALTA;7082;3;NO;EXCELENTE;21;2;MUY BUENO;miércoles, 8 de abril de 2020;2;0;0;2
1232;1727;jueves, 14 de octubre de 1976;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;13;MAESTRIA;CIENCIAS DE LA VIDA;ALTA;REPRESENTANTE DE ATENCION MEDICA;MEDIA;5562;6;SI;EXCELENTE;19;3;MUY BUENO;miércoles, 22 de febrero de 2012;10;7;0;9
1233;1728;lunes, 28 de diciembre de 1987;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;27;MAESTRIA;CIENCIAS DE LA VIDA;ALTA;DIRECTOR DE MANUFACTURA;ALTA;6883;2;SI;EXCELENTE;17;3;MUY BUENO;domingo, 25 de octubre de 2015;7;7;0;7
1236;1732;miércoles, 14 de abril de 1976;SI;VIAJA RARAMENTE;VENTAS;2;LICENCIATURA;CIENCIAS DE LA VIDA;ALTA;EJECUTIVO DE VENTAS;MUY ALTA;10368;4;NO;EXCELENTE;13;5;BUENO;jueves, 3 de mayo de 2012;10;6;0;3
1255;1757;miércoles, 31 de octubre de 1973;SI;VIAJA RARAMENTE;VENTAS;11;MAESTRIA;MARKETING;ALTA;EJECUTIVO DE VENTAS;MUY ALTA;4507;3;SI;EXCELENTE;8;1;EXCELENTE;martes, 5 de septiembre de 2017;5;1;0;4
1287;1802;domingo, 10 de enero de 1982;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;2;UNIVERSITARIO;CIENCIAS DE LA VIDA;ALTA;TECNICO DE LABORATORIO;BAJA;3377;4;SI;EXCELENTE;7;5;BUENO;viernes, 16 de marzo de 2018;4;3;0;2
1297;1816;sábado, 30 de mayo de 1992;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;10;LICENCIATURA;MEDICO;ALTA;DIRECTOR DE MANUFACTURA;ALTA;9667;9;SI;EXCELENTE;9;3;MUY BUENO;miércoles, 18 de noviembre de 2015;7;7;0;2
1300;1822;miércoles, 29 de diciembre de 1982;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;1;LICENCIATURA;CIENCIAS DE LA VIDA;ALTA;REPRESENTANTE DE ATENCION MEDICA;MUY ALTA;6513;4;SI;EXCELENTE;12;3;MUY BUENO;martes, 11 de abril de 2017;5;3;0;3
1303;1826;martes, 17 de febrero de 1987;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;23;MAESTRIA;MEDICO;BAJA;TECNICO DE LABORATORIO;ALTA;2705;0;SI;EXCELENTE;6;2;EXCELENTE;lunes, 18 de septiembre de 2017;5;4;0;3
1351;1898;miércoles, 21 de junio de 1995;SI;VIAJA RARAMENTE;VENTAS;2;UNIVERSITARIO;MEDICO;MUY ALTA;EJECUTIVO DE VENTAS;ALTA;6500;0;SI;EXCELENTE;9;5;BUENO;sábado, 10 de mayo de 2014;8;7;0;7
1381;1945;viernes, 16 de octubre de 1987;SI;VIAJA RARAMENTE;VENTAS;18;MAESTRIA;MEDICO;ALTA;EJECUTIVO DE VENTAS;BAJA;5561;0;SI;EXCELENTE;6;2;MALO;viernes, 3 de noviembre de 2017;5;3;0;4
1388;1954;lunes, 6 de septiembre de 1993;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;1;LICENCIATURA;CIENCIAS DE LA VIDA;ALTA;REPRESENTANTE DE ATENCION MEDICA;BAJA;5373;0;SI;EXCELENTE;6;5;BUENO;martes, 10 de enero de 2017;5;3;0;2
1449;2037;domingo, 29 de noviembre de 1981;SI;VIAJA RARAMENTE;VENTAS;3;LICENCIATURA;CIENCIAS DE LA VIDA;MEDIA;EJECUTIVO DE VENTAS;MEDIA;8938;2;SI;EXCELENTE;14;5;MUY BUENO;sábado, 4 de noviembre de 2017;5;4;0;4
1455;2046;domingo, 13 de febrero de 1977;SI;VIAJA RARAMENTE;VENTAS;20;LICENCIATURA;CIENCIAS DE LA VIDA;ALTA;EJECUTIVO DE VENTAS;ALTA;4850;8;SI;EXCELENTE;8;3;MUY BUENO;sábado, 4 de noviembre de 2017;5;3;0;1
1458;2051;martes, 16 de noviembre de 1982;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;2;MAESTRIA;MEDICO;ALTA;CIENTIFICO DE INVESTIGACION;ALTA;2001;2;SI;EXCELENTE;20;2;MUY BUENO;viernes, 17 de febrero de 2017;5;3;0;2
1460;2053;lunes, 22 de marzo de 1993;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;13;UNIVERSITARIO;OTRO;MEDIA;TECNICO DE LABORATORIO;MEDIA;4025;4;NO;EXCELENTE;10;2;MUY BUENO;miércoles, 14 de noviembre de 2018;4;3;0;3
43;55;sábado, 21 de diciembre de 1996;NO;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;25;LICENCIATURA;CIENCIAS DE LA VIDA;BAJA;TECNICO DE LABORATORIO;ALTA;2293;1;SI;EXCELENTE;1;2;BUENO;sábado, 11 de septiembre de 2021;1;0;0;1
50;63;viernes, 21 de agosto de 1987;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;8;POR DEBAJO DE LA UNIVERSIDAD;CIENCIAS DE LA VIDA;MUY ALTA;TECNICO DE LABORATORIO;MUY ALTA;2269;1;SI;EXCELENTE;1;2;MUY BUENO;sábado, 3 de abril de 2021;1;0;0;1
60;77;martes, 15 de octubre de 1985;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;1;MAESTRIA;CIENCIAS DE LA VIDA;MEDIA;DIRECTOR DE MANUFACTURA;ALTA;5993;1;SI;EXCELENTE;7;2;EXCELENTE;miércoles, 13 de mayo de 2015;7;5;0;7
67;85;miércoles, 30 de abril de 1986;SI;VIAJA FRECUENTEMENTE;INVESTIGACIOÓN Y DESARROLLO;11;LICENCIATURA;CIENCIAS DE LA VIDA;MEDIA;DIRECTOR DE MANUFACTURA;MEDIA;6499;1;SI;EXCELENTE;6;3;MUY BUENO;lunes, 22 de febrero de 2016;6;5;0;3
74;96;sábado, 13 de enero de 1990;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;1;LICENCIATURA;CIENCIAS DE LA VIDA;ALTA;CIENTIFICO DE INVESTIGACION;MEDIA;6220;1;SI;EXCELENTE;10;3;MUY BUENO;miércoles, 12 de septiembre de 2012;10;4;0;9
82;105;jueves, 7 de mayo de 1987;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;1;LICENCIATURA;MEDICO;MEDIA;CIENTIFICO DE INVESTIGACION;ALTA;2859;1;SI;EXCELENTE;6;3;MUY BUENO;miércoles, 24 de febrero de 2016;6;4;0;4
98;129;miércoles, 14 de diciembre de 1994;SI;NO VIAJA;VENTAS;4;LICENCIATURA;MEDICO;ALTA;EJECUTIVO DE VENTAS;ALTA;4221;1;SI;EXCELENTE;5;3;EXCELENTE;viernes, 24 de febrero de 2017;5;4;0;4
108;142;domingo, 19 de enero de 1997;NO;VIAJA RARAMENTE;VENTAS;5;LICENCIATURA;MARKETING;MEDIA;EJECUTIVO DE VENTAS;ALTA;5744;1;NO;EXCELENTE;6;1;MUY BUENO;domingo, 3 de enero de 2016;6;4;0;3
112;147;lunes, 4 de abril de 1988;NO;VIAJA FRECUENTEMENTE;INVESTIGACIOÓN Y DESARROLLO;7;LICENCIATURA;CIENCIAS DE LA VIDA;BAJA;TECNICO DE LABORATORIO;ALTA;6074;1;NO;SOBRESALIENTE;9;3;MUY BUENO;lunes, 16 de septiembre de 2013;9;7;0;6
121;159;lunes, 17 de febrero de 1992;NO;VIAJA FRECUENTEMENTE;INVESTIGACIOÓN Y DESARROLLO;23;LICENCIATURA;CIENCIAS DE LA VIDA;BAJA;CIENTIFICO DE INVESTIGACION;ALTA;2613;1;SI;SOBRESALIENTE;10;2;BUENO;martes, 11 de septiembre de 2012;10;7;0;9
144;194;martes, 11 de febrero de 1992;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;18;LICENCIATURA;CIENCIAS DE LA VIDA;ALTA;CIENTIFICO DE INVESTIGACION;ALTA;2632;1;SI;EXCELENTE;5;4;BUENO;miércoles, 20 de diciembre de 2017;5;4;0;4
152;204;lunes, 9 de marzo de 1987;SI;VIAJA RARAMENTE;VENTAS;1;DOCTORADO;MARKETING;ALTA;EJECUTIVO DE VENTAS;MEDIA;7295;1;SI;EXCELENTE;10;3;MUY BUENO;domingo, 2 de diciembre de 2012;10;8;0;6
156;208;jueves, 28 de enero de 1993;SI;NO VIAJA;INVESTIGACIOÓN Y DESARROLLO;1;POR DEBAJO DE LA UNIVERSIDAD;TITULO TECNICO;ALTA;DIRECTOR DE MANUFACTURA;ALTA;4319;1;SI;EXCELENTE;10;1;MUY BUENO;jueves, 14 de junio de 2012;10;7;0;9
165;224;miércoles, 20 de diciembre de 1995;SI;NO VIAJA;INVESTIGACIOÓN Y DESARROLLO;3;LICENCIATURA;MEDICO;MEDIA;CIENTIFICO DE INVESTIGACION;ALTA;2566;1;NO;EXCELENTE;1;2;BUENO;martes, 14 de septiembre de 2021;1;1;0;1
183;248;sábado, 18 de abril de 1981;NO;VIAJA RARAMENTE;VENTAS;20;UNIVERSITARIO;MARKETING;ALTA;REPRESENTATE DE VENTAS;MEDIA;3140;1;NO;SOBRESALIENTE;4;5;BUENO;sábado, 4 de agosto de 2018;4;3;0;2
192;260;miércoles, 8 de febrero de 1995;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;9;LICENCIATURA;MEDICO;ALTA;CIENTIFICO DE INVESTIGACION;MEDIA;2279;1;SI;EXCELENTE;7;2;BUENO;martes, 28 de julio de 2015;7;7;0;3
213;293;lunes, 26 de junio de 1995;NO;VIAJA FRECUENTEMENTE;VENTAS;20;LICENCIATURA;CIENCIAS DE LA VIDA;ALTA;EJECUTIVO DE VENTAS;ALTA;9981;1;SI;EXCELENTE;7;2;MUY BUENO;martes, 17 de febrero de 2015;7;7;0;7
223;306;domingo, 16 de junio de 1985;SI;VIAJA FRECUENTEMENTE;INVESTIGACIOÓN Y DESARROLLO;11;LICENCIATURA;OTRO;ALTA;DIRECTOR INVESTIGACION Y DESARROLLO;MUY ALTA;12185;1;NO;EXCELENTE;10;1;MUY BUENO;lunes, 11 de junio de 2012;10;8;0;7
229;314;jueves, 2 de abril de 1987;SI;VIAJA FRECUENTEMENTE;VENTAS;1;LICENCIATURA;MARKETING;ALTA;EJECUTIVO DE VENTAS;ALTA;8789;1;SI;EXCELENTE;10;3;EXCELENTE;sábado, 24 de noviembre de 2012;10;7;0;8
230;315;lunes, 9 de agosto de 1993;NO;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;18;POR DEBAJO DE LA UNIVERSIDAD;MEDICO;MEDIA;CIENTIFICO DE INVESTIGACION;MUY ALTA;2389;1;NO;EXCELENTE;4;3;BUENO;lunes, 4 de junio de 2018;4;3;0;1
261;359;lunes, 19 de febrero de 1990;SI;VIAJA FRECUENTEMENTE;INVESTIGACIOÓN Y DESARROLLO;7;LICENCIATURA;CIENCIAS DE LA VIDA;MUY ALTA;TECNICO DE LABORATORIO;MEDIA;2794;1;SI;SOBRESALIENTE;5;3;MALO;viernes, 24 de noviembre de 2017;5;1;0;3
283;388;miércoles, 30 de junio de 1993;SI;VIAJA FRECUENTEMENTE;VENTAS;2;UNIVERSITARIO;CIENCIAS DE LA VIDA;ALTA;EJECUTIVO DE VENTAS;MUY ALTA;4554;1;SI;EXCELENTE;10;3;BUENO;lunes, 6 de febrero de 2012;10;7;0;9
290;395;lunes, 13 de junio de 1994;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;8;UNIVERSITARIO;CIENCIAS DE LA VIDA;ALTA;CIENTIFICO DE INVESTIGACION;MUY ALTA;3310;1;SI;SOBRESALIENTE;5;3;MUY BUENO;sábado, 2 de diciembre de 2017;5;3;0;2
301;410;lunes, 24 de agosto de 1981;SI;VIAJA RARAMENTE;VENTAS;2;MAESTRIA;CIENCIAS DE LA VIDA;ALTA;GERENTE DE EJECUTIVO DE VENTAS;MEDIA;16015;1;SI;EXCELENTE;22;2;MUY BUENO;jueves, 14 de septiembre de 2000;22;10;0;4
321;437;sábado, 30 de diciembre de 1995;SI;VIAJA RARAMENTE;VENTAS;2;LICENCIATURA;CIENCIAS DE LA VIDA;ALTA;EJECUTIVO DE VENTAS;ALTA;4478;1;NO;EXCELENTE;5;3;MUY BUENO;viernes, 24 de febrero de 2017;5;4;0;4
337;454;viernes, 1 de enero de 1993;NO;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;8;MAESTRIA;OTRO;BAJA;TECNICO DE LABORATORIO;BAJA;2119;1;NO;EXCELENTE;7;4;BUENO;lunes, 9 de marzo de 2015;7;7;0;7
340;458;martes, 19 de septiembre de 1995;SI;VIAJA RARAMENTE;VENTAS;8;MAESTRIA;MARKETING;ALTA;EJECUTIVO DE VENTAS;MEDIA;6214;1;SI;EXCELENTE;8;3;MUY BUENO;viernes, 9 de mayo de 2014;8;7;0;7
350;469;miércoles, 15 de septiembre de 1993;SI;NO VIAJA;VENTAS;2;LICENCIATURA;CIENCIAS DE LA VIDA;ALTA;EJECUTIVO DE VENTAS;ALTA;4649;1;SI;EXCELENTE;4;3;BUENO;jueves, 31 de mayo de 2018;4;3;0;2
352;471;martes, 25 de septiembre de 1990;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;2;LICENCIATURA;MEDICO;ALTA;TECNICO DE LABORATORIO;MEDIA;2370;1;SI;EXCELENTE;8;4;MUY BUENO;viernes, 10 de enero de 2014;8;0;0;7
375;498;sábado, 6 de agosto de 1994;SI;VIAJA RARAMENTE;VENTAS;9;MAESTRIA;CIENCIAS DE LA VIDA;ALTA;EJECUTIVO DE VENTAS;MUY ALTA;5253;1;SI;EXCELENTE;7;1;MUY BUENO;viernes, 15 de mayo de 2015;7;5;0;7
404;534;martes, 18 de agosto de 1981;SI;VIAJA RARAMENTE;VENTAS;1;LICENCIATURA;MARKETING;MUY ALTA;EJECUTIVO DE VENTAS;BAJA;8392;1;SI;EXCELENTE;10;2;MUY BUENO;sábado, 24 de noviembre de 2012;10;7;0;7
435;581;viernes, 6 de septiembre de 1991;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;9;POR DEBAJO DE LA UNIVERSIDAD;CIENCIAS DE LA VIDA;ALTA;DIRECTOR DE MANUFACTURA;MEDIA;10648;1;SI;SOBRESALIENTE;13;6;EXCELENTE;martes, 20 de enero de 2009;13;8;0;8
450;602;lunes, 9 de mayo de 1983;SI;VIAJA FRECUENTEMENTE;INVESTIGACIOÓN Y DESARROLLO;8;POR DEBAJO DE LA UNIVERSIDAD;CIENCIAS DE LA VIDA;ALTA;TECNICO DE LABORATORIO;ALTA;3755;1;SI;EXCELENTE;8;3;MUY BUENO;viernes, 10 de enero de 2014;8;3;0;7
462;620;miércoles, 6 de mayo de 1987;SI;VIAJA RARAMENTE;VENTAS;1;LICENCIATURA;MEDICO;ALTA;EJECUTIVO DE VENTAS;ALTA;4859;1;SI;EXCELENTE;5;3;MUY BUENO;jueves, 23 de febrero de 2017;5;4;0;3
474;638;martes, 9 de octubre de 1973;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;18;MAESTRIA;CIENCIAS DE LA VIDA;MEDIA;DIRECTOR INVESTIGACION Y DESARROLLO;ALTA;19502;1;NO;EXCELENTE;31;5;MUY BUENO;domingo, 3 de noviembre de 1991;31;9;0;9
479;645;domingo, 2 de febrero de 1997;SI;VIAJA RARAMENTE;VENTAS;13;POR DEBAJO DE LA UNIVERSIDAD;MEDICO;ALTA;REPRESENTATE DE VENTAS;ALTA;2096;1;SI;EXCELENTE;7;1;MUY BUENO;miércoles, 3 de junio de 2015;7;4;0;6
501;679;domingo, 6 de mayo de 1990;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;9;MAESTRIA;CIENCIAS DE LA VIDA;ALTA;CIENTIFICO DE INVESTIGACION;MUY ALTA;6322;1;NO;EXCELENTE;6;2;BUENO;martes, 29 de marzo de 2016;6;4;0;5
522;714;sábado, 16 de diciembre de 1995;SI;VIAJA FRECUENTEMENTE;VENTAS;3;POR DEBAJO DE LA UNIVERSIDAD;MEDICO;MUY ALTA;EJECUTIVO DE VENTAS;MUY ALTA;4647;1;NO;SOBRESALIENTE;6;3;MUY BUENO;martes, 2 de febrero de 2016;6;5;0;4
528;722;jueves, 29 de noviembre de 1990;SI;VIAJA RARAMENTE;VENTAS;10;LICENCIATURA;MARKETING;ALTA;EJECUTIVO DE VENTAS;MUY ALTA;5396;1;SI;EXCELENTE;10;2;BUENO;jueves, 29 de noviembre de 2012;10;7;0;8
531;725;viernes, 8 de diciembre de 1995;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;1;UNIVERSITARIO;CIENCIAS DE LA VIDA;ALTA;DIRECTOR DE MANUFACTURA;BAJA;7412;1;SI;EXCELENTE;9;3;MUY BUENO;jueves, 27 de junio de 2013;9;7;0;7
551;758;jueves, 7 de enero de 1999;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;9;POR DEBAJO DE LA UNIVERSIDAD;MEDICO;ALTA;TECNICO DE LABORATORIO;BAJA;2500;1;SI;EXCELENTE;5;2;EXCELENTE;viernes, 9 de noviembre de 2018;4;3;0;2
570;789;miércoles, 29 de octubre de 1986;SI;NO VIAJA;VENTAS;8;MAESTRIA;CIENCIAS DE LA VIDA;MEDIA;EJECUTIVO DE VENTAS;BAJA;7587;1;SI;EXCELENTE;10;1;MUY BUENO;domingo, 25 de noviembre de 2012;10;7;0;9
595;824;jueves, 22 de abril de 1993;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;23;UNIVERSITARIO;CIENCIAS DE LA VIDA;MUY ALTA;CIENTIFICO DE INVESTIGACION;ALTA;2700;1;SI;SOBRESALIENTE;10;3;MUY BUENO;jueves, 3 de mayo de 2012;10;7;0;7
611;844;domingo, 23 de julio de 1995;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;5;POR DEBAJO DE LA UNIVERSIDAD;TITULO TECNICO;MEDIA;DIRECTOR INVESTIGACION Y DESARROLLO;MUY ALTA;12808;1;NO;EXCELENTE;9;3;MUY BUENO;martes, 7 de mayo de 2013;9;8;0;8
620;855;viernes, 25 de agosto de 1989;SI;VIAJA RARAMENTE;VENTAS;1;LICENCIATURA;MEDICO;MUY ALTA;EJECUTIVO DE VENTAS;BAJA;4037;1;SI;SOBRESALIENTE;9;5;MUY BUENO;jueves, 15 de agosto de 2013;9;8;0;8
630;869;sábado, 8 de enero de 1994;SI;VIAJA RARAMENTE;RRHH;8;UNIVERSITARIO;MEDICO;MEDIA;RRHH;MUY ALTA;4936;1;SI;EXCELENTE;6;6;MUY BUENO;jueves, 24 de agosto de 2017;5;1;0;4
635;879;domingo, 20 de julio de 1997;SI;VIAJA RARAMENTE;VENTAS;3;POR DEBAJO DE LA UNIVERSIDAD;OTRO;ALTA;EJECUTIVO DE VENTAS;BAJA;4194;1;NO;EXCELENTE;5;3;MUY BUENO;miércoles, 11 de octubre de 2017;5;3;0;3
653;904;lunes, 14 de octubre de 1985;SI;NO VIAJA;VENTAS;19;UNIVERSITARIO;MEDICO;ALTA;EJECUTIVO DE VENTAS;MEDIA;7642;1;NO;EXCELENTE;10;2;MUY BUENO;lunes, 26 de noviembre de 2012;10;0;0;9
657;911;domingo, 18 de febrero de 1990;NO;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;25;MAESTRIA;CIENCIAS DE LA VIDA;ALTA;TECNICO DE LABORATORIO;MUY ALTA;2795;1;NO;SOBRESALIENTE;1;2;MALO;miércoles, 17 de marzo de 2021;1;0;0;1
677;942;jueves, 19 de febrero de 1987;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;21;POR DEBAJO DE LA UNIVERSIDAD;CIENCIAS DE LA VIDA;ALTA;REPRESENTANTE DE ATENCION MEDICA;MUY ALTA;4014;1;NO;SOBRESALIENTE;10;2;MALO;martes, 24 de julio de 2012;10;6;0;7
686;956;martes, 14 de mayo de 1996;SI;VIAJA FRECUENTEMENTE;VENTAS;1;LICENCIATURA;MEDICO;MEDIA;EJECUTIVO DE VENTAS;BAJA;4294;1;SI;EXCELENTE;7;2;MUY BUENO;sábado, 17 de enero de 2015;7;7;0;7
697;972;domingo, 5 de junio de 1977;SI;NO VIAJA;INVESTIGACIOÓN Y DESARROLLO;4;UNIVERSITARIO;CIENCIAS DE LA VIDA;ALTA;TECNICO DE LABORATORIO;MEDIA;4447;1;SI;EXCELENTE;9;5;BUENO;viernes, 15 de febrero de 2013;9;7;0;8
698;974;sábado, 7 de agosto de 1993;SI;VIAJA FRECUENTEMENTE;VENTAS;20;LICENCIATURA;TITULO TECNICO;ALTA;REPRESENTATE DE VENTAS;MUY ALTA;2157;1;SI;EXCELENTE;3;5;MUY BUENO;lunes, 4 de noviembre de 2019;3;1;0;2
719;1002;martes, 15 de febrero de 1977;SI;NO VIAJA;INVESTIGACIOÓN Y DESARROLLO;23;UNIVERSITARIO;CIENCIAS DE LA VIDA;ALTA;TECNICO DE LABORATORIO;BAJA;3633;1;NO;EXCELENTE;9;2;MUY BUENO;viernes, 15 de febrero de 2013;9;8;0;8
720;1003;martes, 11 de noviembre de 1975;SI;VIAJA RARAMENTE;VENTAS;4;UNIVERSITARIO;CIENCIAS DE LA VIDA;ALTA;EJECUTIVO DE VENTAS;MUY ALTA;4163;1;NO;EXCELENTE;9;0;MUY BUENO;jueves, 18 de julio de 2013;9;0;0;7
727;1011;miércoles, 18 de diciembre de 1991;SI;VIAJA FRECUENTEMENTE;INVESTIGACIOÓN Y DESARROLLO;1;POR DEBAJO DE LA UNIVERSIDAD;CIENCIAS DE LA VIDA;ALTA;DIRECTOR DE MANUFACTURA;BAJA;4148;1;SI;EXCELENTE;4;1;MUY BUENO;miércoles, 28 de febrero de 2018;4;3;0;3
760;1049;jueves, 8 de diciembre de 1977;SI;VIAJA RARAMENTE;RRHH;24;MAESTRIA;MEDICO;ALTA;RRHH;MEDIA;2177;1;SI;EXCELENTE;6;3;MUY BUENO;sábado, 21 de mayo de 2016;6;3;0;4
784;1085;viernes, 10 de julio de 1981;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;7;UNIVERSITARIO;TITULO TECNICO;MUY ALTA;CIENTIFICO DE INVESTIGACION;ALTA;3376;1;SI;EXCELENTE;10;3;MUY BUENO;lunes, 2 de abril de 2012;10;6;0;8
